,Latitude and Longitude,Class of Land,max_ndvi,min_ndvi,target
384,"(10.477528928804377, 104.91241651461723)",Non Rice,0.8818196535535049,0.4093465589528582,0
385,"(10.477074699974716, 104.91241651461723)",Non Rice,0.8752698828442997,0.38275487663334457,0
386,"(10.476620471145058, 104.91241651461723)",Non Rice,0.8720713156413853,0.3790756588482916,0
387,"(10.476166242315397, 104.91241651461723)",Non Rice,0.890411686116985,0.34355174947883077,0
388,"(10.475712013485737, 104.91241651461723)",Non Rice,0.9065666854492653,0.3192704447817251,0
389,"(10.475257784656076, 104.91241651461723)",Non Rice,0.9134190792748527,0.3030035335689045,0
390,"(10.474803555826417, 104.91241651461723)",Non Rice,0.9083267040095789,0.240173119108318,0
391,"(10.474349326996757, 104.91241651461723)",Non Rice,0.9001583019330673,0.240173119108318,0
392,"(10.473895098167096, 104.91241651461723)",Non Rice,0.8952537288087622,0.23925925925925923,0
393,"(10.473440869337438, 104.91241651461723)",Non Rice,0.8962875936217412,0.4631039245240182,0
394,"(10.472986640507777, 104.91241651461723)",Non Rice,0.8939583302701034,0.49614152511586423,0
395,"(10.472532411678117, 104.91241651461723)",Non Rice,0.8931612903225806,0.5237944413651121,0
396,"(10.472078182848456, 104.91241651461723)",Non Rice,0.8912091613337824,0.5080671715508726,0
397,"(10.471623954018797, 104.91241651461723)",Non Rice,0.891807385329908,0.4182673556942278,0
398,"(10.471169725189137, 104.91241651461723)",Non Rice,0.9004229585819804,0.40490131744990154,0
399,"(10.470715496359476, 104.91241651461723)",Non Rice,0.8916614643717113,0.41851787935230866,0
400,"(10.325089733570481, 105.4923758843016)",Non Rice,0.0,0.0,0
401,"(10.325089733570481, 105.49283011313122)",Non Rice,0.0,0.0,0
402,"(10.324635504740822, 105.49283011313122)",Non Rice,0.0,0.0,0
403,"(10.325089733570481, 105.49328434196087)",Non Rice,0.0,0.0,0
404,"(10.324635504740822, 105.49328434196087)",Non Rice,0.0,0.0,0
405,"(10.324181275911162, 105.49328434196087)",Non Rice,0.0,0.0,0
406,"(10.325089733570481, 105.49373857079053)",Non Rice,0.0,0.0,0
407,"(10.324635504740822, 105.49373857079053)",Non Rice,0.0,0.0,0
408,"(10.324181275911162, 105.49373857079053)",Non Rice,0.0,0.0,0
409,"(10.323727047081501, 105.49373857079053)",Non Rice,0.0,0.0,0
410,"(10.325089733570481, 105.49419279962015)",Non Rice,0.0,0.0,0
411,"(10.324635504740822, 105.49419279962015)",Non Rice,0.0,0.0,0
412,"(10.324181275911162, 105.49419279962015)",Non Rice,0.0,0.0,0
413,"(10.323727047081501, 105.49419279962015)",Non Rice,0.0,0.0,0
414,"(10.32327281825184, 105.49419279962015)",Non Rice,0.0,0.0,0
415,"(10.325089733570481, 105.4946470284498)",Non Rice,0.0,0.0,0
416,"(10.324635504740822, 105.4946470284498)",Non Rice,0.0,0.0,0
417,"(10.324181275911162, 105.4946470284498)",Non Rice,0.0,0.0,0
418,"(10.323727047081501, 105.4946470284498)",Non Rice,0.0,0.0,0
419,"(10.32327281825184, 105.4946470284498)",Non Rice,0.0,0.0,0
420,"(10.32281858942218, 105.4946470284498)",Non Rice,0.0,0.0,0
421,"(10.325089733570481, 105.49510125727943)",Non Rice,0.0,0.0,0
422,"(10.324635504740822, 105.49510125727943)",Non Rice,0.0,0.0,0
423,"(10.324181275911162, 105.49510125727943)",Non Rice,0.0,0.0,0
424,"(10.323727047081501, 105.49510125727943)",Non Rice,0.0,0.0,0
425,"(10.32327281825184, 105.49510125727943)",Non Rice,0.0,0.0,0
426,"(10.32281858942218, 105.49510125727943)",Non Rice,0.0,0.0,0
427,"(10.322364360592521, 105.49510125727943)",Non Rice,0.0,0.0,0
428,"(10.321910131762861, 105.49510125727943)",Non Rice,0.0,0.0,0
429,"(10.325089733570481, 105.49555548610908)",Non Rice,0.0,0.0,0
430,"(10.324635504740822, 105.49555548610908)",Non Rice,0.0,0.0,0
431,"(10.324181275911162, 105.49555548610908)",Non Rice,0.0,0.0,0
432,"(10.323727047081501, 105.49555548610908)",Non Rice,0.0,0.0,0
433,"(10.32327281825184, 105.49555548610908)",Non Rice,0.0,0.0,0
434,"(10.32281858942218, 105.49555548610908)",Non Rice,0.0,0.0,0
435,"(10.322364360592521, 105.49555548610908)",Non Rice,0.0,0.0,0
436,"(10.321910131762861, 105.49555548610908)",Non Rice,0.0,0.0,0
437,"(10.321455902933202, 105.49555548610908)",Non Rice,0.0,0.0,0
438,"(10.325089733570481, 105.49600971493871)",Non Rice,0.0,0.0,0
439,"(10.324635504740822, 105.49600971493871)",Non Rice,0.0,0.0,0
440,"(10.324181275911162, 105.49600971493871)",Non Rice,0.0,0.0,0
441,"(10.323727047081501, 105.49600971493871)",Non Rice,0.0,0.0,0
442,"(10.32327281825184, 105.49600971493871)",Non Rice,0.0,0.0,0
443,"(10.32281858942218, 105.49600971493871)",Non Rice,0.0,0.0,0
444,"(10.322364360592521, 105.49600971493871)",Non Rice,0.0,0.0,0
445,"(10.321910131762861, 105.49600971493871)",Non Rice,0.0,0.0,0
446,"(10.321455902933202, 105.49600971493871)",Non Rice,0.0,0.0,0
447,"(10.321001674103542, 105.49600971493871)",Non Rice,0.0,0.0,0
448,"(10.325089733570481, 105.49646394376836)",Non Rice,0.0,0.0,0
449,"(10.324635504740822, 105.49646394376836)",Non Rice,0.0,0.0,0
450,"(10.474349326996757, 105.53107618058692)",Non Rice,0.8807077834241216,0.2207179121760043,0
451,"(10.473895098167096, 105.53107618058692)",Non Rice,0.887060364898241,0.10543337645536871,0
452,"(10.474349326996757, 105.53153040941655)",Non Rice,0.8807685709384113,0.17215326497571512,0
453,"(10.473895098167096, 105.53153040941655)",Non Rice,0.8875883249930199,0.1854383358098069,0
454,"(10.473440869337438, 105.53153040941655)",Non Rice,0.8901376486259805,0.2537810556367468,0
455,"(10.474803555826417, 105.5319846382462)",Non Rice,0.8660534202936798,0.11021654106648857,0
456,"(10.474349326996757, 105.5319846382462)",Non Rice,0.8804185887885695,0.12447356106691623,0
457,"(10.473895098167096, 105.5319846382462)",Non Rice,0.8863839264737668,0.10861723446893784,0
458,"(10.473440869337438, 105.5319846382462)",Non Rice,0.8845196711628404,0.2036115717707758,0
459,"(10.472986640507777, 105.5319846382462)",Non Rice,0.8703353013256099,0.2036115717707758,0
460,"(10.472532411678117, 105.5319846382462)",Non Rice,0.8602937070746552,0.20118093631379164,0
461,"(10.474803555826417, 105.53243886707584)",Non Rice,0.8562118743606258,0.0830762684820763,0
462,"(10.474349326996757, 105.53243886707584)",Non Rice,0.8690532433612935,0.23258573026117857,0
463,"(10.473895098167096, 105.53243886707584)",Non Rice,0.8805924513709656,0.24723406173464021,0
464,"(10.473440869337438, 105.53243886707584)",Non Rice,0.8844474663612941,0.2036115717707758,0
465,"(10.472986640507777, 105.53243886707584)",Non Rice,0.8707026125335581,0.2036115717707758,0
466,"(10.472532411678117, 105.53243886707584)",Non Rice,0.8364046700904519,0.20118093631379164,0
467,"(10.472078182848456, 105.53243886707584)",Non Rice,0.8316500782873832,0.2795872479777577,0
468,"(10.475257784656076, 105.53289309590548)",Non Rice,0.858835076644759,0.11025537089582486,0
469,"(10.474803555826417, 105.53289309590548)",Non Rice,0.851707006726982,0.10276243093922648,0
470,"(10.474349326996757, 105.53289309590548)",Non Rice,0.8603816095191156,0.21548289696241113,0
471,"(10.473895098167096, 105.53289309590548)",Non Rice,0.8699761962258945,0.23323519790644423,0
472,"(10.473440869337438, 105.53289309590548)",Non Rice,0.88025352494577,0.20549738219895286,0
473,"(10.472986640507777, 105.53289309590548)",Non Rice,0.8684757997810995,0.20549738219895286,0
474,"(10.472532411678117, 105.53289309590548)",Non Rice,0.8389775924607612,0.2997764699634531,0
475,"(10.472078182848456, 105.53289309590548)",Non Rice,0.8342659758203799,0.29185210463203903,0
476,"(10.471623954018797, 105.53289309590548)",Non Rice,0.8754839233663921,0.2570892473443694,0
477,"(10.471169725189137, 105.53289309590548)",Non Rice,0.8864104567734603,0.22863880662498626,0
478,"(10.475257784656076, 105.53334732473513)",Non Rice,0.8408543922984355,-0.01797033261452002,0
479,"(10.474803555826417, 105.53334732473513)",Non Rice,0.8319770224988032,-0.050594766058683606,0
480,"(10.474349326996757, 105.53334732473513)",Non Rice,0.8447209843814041,0.25188801544614536,0
481,"(10.473895098167096, 105.53334732473513)",Non Rice,0.8622261596552644,0.27371876185120775,0
482,"(10.473440869337438, 105.53334732473513)",Non Rice,0.8680825333189759,0.18537032408564533,0
483,"(10.472986640507777, 105.53334732473513)",Non Rice,0.869552226753341,0.10476983961674656,0
484,"(10.472532411678117, 105.53334732473513)",Non Rice,0.8714599726036126,0.3310736850191078,0
485,"(10.472078182848456, 105.53334732473513)",Non Rice,0.8733349958294279,0.3106620545112259,0
486,"(10.471623954018797, 105.53334732473513)",Non Rice,0.8823677513914991,0.25281745314289156,0
487,"(10.471169725189137, 105.53334732473513)",Non Rice,0.8896540549299198,0.1996346290469908,0
488,"(10.470715496359476, 105.53334732473513)",Non Rice,0.8920494222586381,0.19184488943377373,0
489,"(10.470261267529818, 105.53334732473513)",Non Rice,0.8933667637623982,0.26530612244897955,0
490,"(10.475712013485737, 105.53380155356476)",Non Rice,0.8656429192431302,0.2199460334592552,0
491,"(10.475257784656076, 105.53380155356476)",Non Rice,0.8272138228941683,-0.005851450049117992,0
492,"(10.474803555826417, 105.53380155356476)",Non Rice,0.8154364930685651,-0.058755493869997705,0
493,"(10.474349326996757, 105.53380155356476)",Non Rice,0.8460600190137941,0.24371659274422833,0
494,"(10.473895098167096, 105.53380155356476)",Non Rice,0.8647580386710821,0.2564933864227512,0
495,"(10.473440869337438, 105.53380155356476)",Non Rice,0.8697769296571692,0.22076987648399088,0
496,"(10.472986640507777, 105.53380155356476)",Non Rice,0.8660683356951661,0.10476983961674656,0
497,"(10.472532411678117, 105.53380155356476)",Non Rice,0.8688859060402685,0.3187255400535078,0
498,"(10.472078182848456, 105.53380155356476)",Non Rice,0.8756275903898642,0.31387419783666953,0
499,"(10.471623954018797, 105.53380155356476)",Non Rice,0.881753796728972,0.2676950633514556,0
500,"(10.015305671742361, 105.8103360650496)",Non Rice,-0.09142053445850923,-0.09142053445850923,0
501,"(10.015305671742361, 105.81079029387922)",Non Rice,-0.09142053445850923,-0.09142053445850923,0
502,"(10.0148514429127, 105.81079029387922)",Non Rice,-0.09142053445850923,-0.09142053445850923,0
503,"(10.015305671742361, 105.81124452270888)",Non Rice,0.0,0.0,0
504,"(10.0148514429127, 105.81124452270888)",Non Rice,0.0,0.0,0
505,"(10.014397214083042, 105.81124452270888)",Non Rice,0.0,0.0,0
506,"(10.013942985253381, 105.81124452270888)",Non Rice,0.08972267536704735,-0.19005328596802842,0
507,"(10.015759900572021, 105.8116987515385)",Non Rice,0.0,0.0,0
508,"(10.015305671742361, 105.8116987515385)",Non Rice,0.0,0.0,0
509,"(10.0148514429127, 105.8116987515385)",Non Rice,0.0,0.0,0
510,"(10.014397214083042, 105.8116987515385)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
511,"(10.013942985253381, 105.8116987515385)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
512,"(10.01348875642372, 105.8116987515385)",Non Rice,0.0,0.0,0
513,"(10.015759900572021, 105.81215298036815)",Non Rice,0.0,0.0,0
514,"(10.015305671742361, 105.81215298036815)",Non Rice,0.0,0.0,0
515,"(10.0148514429127, 105.81215298036815)",Non Rice,0.0,0.0,0
516,"(10.014397214083042, 105.81215298036815)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
517,"(10.013942985253381, 105.81215298036815)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
518,"(10.01348875642372, 105.81215298036815)",Non Rice,0.0,0.0,0
519,"(10.013034527594062, 105.81215298036815)",Non Rice,0.0,0.0,0
520,"(10.015759900572021, 105.81260720919778)",Non Rice,0.0,0.0,0
521,"(10.015305671742361, 105.81260720919778)",Non Rice,0.0,0.0,0
522,"(10.0148514429127, 105.81260720919778)",Non Rice,0.0,0.0,0
523,"(10.014397214083042, 105.81260720919778)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
524,"(10.013942985253381, 105.81260720919778)",Non Rice,-0.32193453834880315,-0.32193453834880315,0
525,"(10.01348875642372, 105.81260720919778)",Non Rice,0.0,0.0,0
526,"(10.013034527594062, 105.81260720919778)",Non Rice,0.0,0.0,0
527,"(10.012580298764401, 105.81260720919778)",Non Rice,0.0,0.0,0
528,"(10.016214129401682, 105.81306143802743)",Non Rice,0.0,0.0,0
529,"(10.015759900572021, 105.81306143802743)",Non Rice,0.0,0.0,0
530,"(10.015305671742361, 105.81306143802743)",Non Rice,0.0,0.0,0
531,"(10.0148514429127, 105.81306143802743)",Non Rice,0.0,0.0,0
532,"(10.014397214083042, 105.81306143802743)",Non Rice,0.0,0.0,0
533,"(10.013942985253381, 105.81306143802743)",Non Rice,0.0,0.0,0
534,"(10.01348875642372, 105.81306143802743)",Non Rice,0.0,0.0,0
535,"(10.013034527594062, 105.81306143802743)",Non Rice,0.0,0.0,0
536,"(10.012580298764401, 105.81306143802743)",Non Rice,0.0,0.0,0
537,"(10.012126069934741, 105.81306143802743)",Non Rice,0.0,0.0,0
538,"(10.01167184110508, 105.81306143802743)",Non Rice,0.0,0.0,0
539,"(10.016214129401682, 105.81351566685709)",Non Rice,0.0,0.0,0
540,"(10.015759900572021, 105.81351566685709)",Non Rice,0.0,0.0,0
541,"(10.015305671742361, 105.81351566685709)",Non Rice,0.0,0.0,0
542,"(10.0148514429127, 105.81351566685709)",Non Rice,0.0,0.0,0
543,"(10.014397214083042, 105.81351566685709)",Non Rice,0.0,0.0,0
544,"(10.013942985253381, 105.81351566685709)",Non Rice,0.0,0.0,0
545,"(10.01348875642372, 105.81351566685709)",Non Rice,0.0,0.0,0
546,"(10.013034527594062, 105.81351566685709)",Non Rice,0.0,0.0,0
547,"(10.012580298764401, 105.81351566685709)",Non Rice,0.0,0.0,0
548,"(10.012126069934741, 105.81351566685709)",Non Rice,0.0,0.0,0
549,"(10.01167184110508, 105.81351566685709)",Non Rice,0.0,0.0,0
550,"(10.009400696956781, 105.67088781435012)",Non Rice,0.8267564163517921,0.37965536409116174,0
551,"(10.0103091546161, 105.67134204317975)",Non Rice,0.8183663638865951,0.42584093731439987,0
552,"(10.009854925786442, 105.67134204317975)",Non Rice,0.8264917717309787,0.4138810754235625,0
553,"(10.009400696956781, 105.67134204317975)",Non Rice,0.86696862805797,0.3695898929082565,0
554,"(10.008946468127121, 105.67134204317975)",Non Rice,0.8851614157915207,0.3199374601887775,0
555,"(10.010763383445761, 105.6717962720094)",Non Rice,0.8300317213698453,0.43648558492949063,0
556,"(10.0103091546161, 105.6717962720094)",Non Rice,0.8185496136764615,0.42931966010545336,0
557,"(10.009854925786442, 105.6717962720094)",Non Rice,0.8294145079916905,0.43035825653107895,0
558,"(10.009400696956781, 105.6717962720094)",Non Rice,0.8738314341176566,0.3781260263688828,0
559,"(10.008946468127121, 105.6717962720094)",Non Rice,0.8698494630659382,0.28203396075782233,0
560,"(10.00849223929746, 105.6717962720094)",Non Rice,0.8473960941412116,0.473777715848327,0
561,"(10.01167184110508, 105.67225050083903)",Non Rice,0.8708850795139559,0.3629321851212715,0
562,"(10.011217612275422, 105.67225050083903)",Non Rice,0.852686454216766,0.360624047667781,0
563,"(10.010763383445761, 105.67225050083903)",Non Rice,0.8262720854519515,0.3621229112582945,0
564,"(10.0103091546161, 105.67225050083903)",Non Rice,0.8151063221417929,0.3674457499863654,0
565,"(10.009854925786442, 105.67225050083903)",Non Rice,0.848548834513311,0.41774863387978145,0
566,"(10.009400696956781, 105.67225050083903)",Non Rice,0.8567112435908859,0.3919106103980054,0
567,"(10.008946468127121, 105.67225050083903)",Non Rice,0.8511888794049506,0.3125974701091665,0
568,"(10.00849223929746, 105.67225050083903)",Non Rice,0.8523865112378949,0.30901639344262294,0
569,"(10.008038010467802, 105.67225050083903)",Non Rice,0.7801506459040706,0.3346269943941354,0
570,"(10.012580298764401, 105.67270472966868)",Non Rice,0.8818737964998381,0.3626791130901923,0
571,"(10.012126069934741, 105.67270472966868)",Non Rice,0.8750543967776866,0.2457320227625453,0
572,"(10.01167184110508, 105.67270472966868)",Non Rice,0.8776068714245677,0.26231816048803386,0
573,"(10.011217612275422, 105.67270472966868)",Non Rice,0.8562662974338789,0.30069359445124433,0
574,"(10.010763383445761, 105.67270472966868)",Non Rice,0.8398549121953378,0.35644515714385716,0
575,"(10.0103091546161, 105.67270472966868)",Non Rice,0.8384982935153582,0.3717624542925404,0
576,"(10.009854925786442, 105.67270472966868)",Non Rice,0.8604738800697159,0.4113466995824009,0
577,"(10.009400696956781, 105.67270472966868)",Non Rice,0.8579887218045112,0.39756759473313896,0
578,"(10.008946468127121, 105.67270472966868)",Non Rice,0.8565593909856204,0.35830983252721627,0
579,"(10.00849223929746, 105.67270472966868)",Non Rice,0.8753120483510709,0.3984608135699701,0
580,"(10.008038010467802, 105.67270472966868)",Non Rice,0.7936658149585187,0.4076147816349384,0
581,"(10.007583781638141, 105.67270472966868)",Non Rice,0.7491670973641315,0.36589698046181174,0
582,"(10.013034527594062, 105.6731589584983)",Non Rice,0.8450968253829856,0.2790886899918633,0
583,"(10.012580298764401, 105.6731589584983)",Non Rice,0.8815255159710302,0.2790886899918633,0
584,"(10.012126069934741, 105.6731589584983)",Non Rice,0.8826212618705884,0.2818991097922849,0
585,"(10.01167184110508, 105.6731589584983)",Non Rice,0.8655226521550429,0.30069359445124433,0
586,"(10.011217612275422, 105.6731589584983)",Non Rice,0.8475014436103585,0.24282094594594597,0
587,"(10.010763383445761, 105.6731589584983)",Non Rice,0.8467337132241295,0.24282094594594597,0
588,"(10.0103091546161, 105.6731589584983)",Non Rice,0.8725730320676064,0.40309585291171035,0
589,"(10.009854925786442, 105.6731589584983)",Non Rice,0.873555830759825,0.4012519161982626,0
590,"(10.009400696956781, 105.6731589584983)",Non Rice,0.8689977402311236,0.4064895064823436,0
591,"(10.008946468127121, 105.6731589584983)",Non Rice,0.8727031068283767,0.40585839907146926,0
592,"(10.00849223929746, 105.6731589584983)",Non Rice,0.8745086331293229,0.4179225081814876,0
593,"(10.008038010467802, 105.6731589584983)",Non Rice,0.8515598188651449,0.41228300401184803,0
594,"(10.007583781638141, 105.6731589584983)",Non Rice,0.8501274931302245,0.3781943304683339,0
595,"(10.013942985253381, 105.67361318732796)",Non Rice,0.8635651379683089,0.2749161698956781,0
596,"(10.01348875642372, 105.67361318732796)",Non Rice,0.8412731614635082,0.29317287991898827,0
597,"(10.013034527594062, 105.67361318732796)",Non Rice,0.839577270369361,0.30285350588734494,0
598,"(10.012580298764401, 105.67361318732796)",Non Rice,0.8768393655820691,0.2790886899918633,0
599,"(10.012126069934741, 105.67361318732796)",Non Rice,0.8793301305117381,0.3049267643142477,0
